,Entity,Continent,variable,value,Suma Sector,Suma Sector Cont,Porcentaje Sector,Porcentaje Sector Continenete
1267,Mali,Africa,Industria (per capita),0.068674244,80.97974751,10.61824495,0.084804221,0.646757014
1268,Mauritania,Africa,Industria (per capita),0.008838416,80.97974751,10.61824495,0.010914354,0.083238013
1269,Mauritius,Africa,Industria (per capita),0.417431295,80.97974751,10.61824495,0.515476163,3.931264506
1270,Morocco,Africa,Industria (per capita),0.168075234,80.97974751,10.61824495,0.207552183,1.582890906
1271,Mozambique,Africa,Industria (per capita),0.060264688,80.97974751,10.61824495,0.074419457,0.567557899
1272,Namibia,Africa,Industria (per capita),0.292641014,80.97974751,10.61824495,0.361375557,2.756020559
1273,Niger,Africa,Industria (per capita),0.031745054,80.97974751,10.61824495,0.039201226,0.298967051
1274,Nigeria,Africa,Industria (per capita),0.124002546,80.97974751,10.61824495,0.15312785,1.167825254
1275,Rwanda,Africa,Industria (per capita),0.030886348,80.97974751,10.61824495,0.038140831,0.290879976
1276,Sao Tome and Principe,Africa,Industria (per capita),0.046501245,80.97974751,10.61824495,0.057423302,0.437937207
1277,Senegal,Africa,Industria (per capita),0.232567251,80.97974751,10.61824495,0.287191869,2.190260743
1278,Seychelles,Africa,Industria (per capita),0.716178477,80.97974751,10.61824495,0.884392084,6.744791443
1279,Sierra Leone,Africa,Industria (per capita),0.021758031,80.97974751,10.61824495,0.026868485,0.204911746
1280,Somalia,Africa,Industria (per capita),0.018778849,80.97974751,10.61824495,0.023189563,0.176854551
1281,South Africa,Africa,Industria (per capita),0.413434386,80.97974751,10.61824495,0.510540473,3.893622611
1282,South Sudan,Africa,Industria (per capita),0.009039863,80.97974751,10.61824495,0.011163116,0.08513519
1283,Sudan,Africa,Industria (per capita),0.060728878,80.97974751,10.61824495,0.074992674,0.571929524
1284,Tanzania,Africa,Industria (per capita),0.046030149,80.97974751,10.61824495,0.056841556,0.433500537
1285,Togo,Africa,Industria (per capita),0.221469998,80.97974751,10.61824495,0.273488131,2.08574957
1286,Tunisia,Africa,Industria (per capita),0.410441607,80.97974751,10.61824495,0.50684476,3.865437359
1287,Uganda,Africa,Industria (per capita),0.008809661,80.97974751,10.61824495,0.010878844,0.0829672
1288,Zambia,Africa,Industria (per capita),0.095739141,80.97974751,10.61824495,0.118226031,0.901647509
1289,Zimbabwe,Africa,Industria (per capita),0.13860938,80.97974751,10.61824495,0.171165487,1.305388792
1290,Antigua and Barbuda,North America,Industria (per capita),5.045564651,80.97974751,13.7197583,6.230650016,36.77590042
1291,Bahamas,North America,Industria (per capita),0.205398917,80.97974751,13.7197583,0.253642328,1.49710303
1292,Barbados,North America,Industria (per capita),0.766494453,80.97974751,13.7197583,0.946526109,5.586792683
1293,Belize,North America,Industria (per capita),0.409887522,80.97974751,13.7197583,0.506160534,2.987571016
1294,Canada,North America,Industria (per capita),0.592873096,80.97974751,13.7197583,0.732125148,4.321308608
1295,Costa Rica,North America,Industria (per capita),0.34472096,80.97974751,13.7197583,0.425687867,2.512587701
1296,Cuba,North America,Industria (per capita),0.11911606,80.97974751,13.7197583,0.147093643,0.868208155
1297,Dominican Republic,North America,Industria (per capita),0.324053824,80.97974751,13.7197583,0.400166503,2.361949947
1298,El Salvador,North America,Industria (per capita),0.117764644,80.97974751,13.7197583,0.14542481,0.85835801
1299,Grenada,North America,Industria (per capita),0.178568244,80.97974751,13.7197583,0.220509756,1.301540742
1300,Guatemala,North America,Industria (per capita),0.110343412,80.97974751,13.7197583,0.136260503,0.804266439
1301,Haiti,North America,Industria (per capita),0.032850698,80.97974751,13.7197583,0.04056656,0.23944079
1302,Honduras,North America,Industria (per capita),0.217522576,80.97974751,13.7197583,0.268613552,1.58546945
1303,Jamaica,North America,Industria (per capita),0.227251381,80.97974751,13.7197583,0.280627426,1.656380351
1304,Mexico,North America,Industria (per capita),0.335565925,80.97974751,13.7197583,0.414382528,2.445858865
1305,Nicaragua,North America,Industria (per capita),0.155832186,80.97974751,13.7197583,0.19243353,1.135823117
1306,Panama,North America,Industria (per capita),0.48040241,80.97974751,13.7197583,0.593237723,3.501536977
1307,Saint Kitts and Nevis,North America,Industria (per capita),0.189272061,80.97974751,13.7197583,0.23372765,1.379558275
1308,Saint Lucia,North America,Industria (per capita),0.273530453,80.97974751,13.7197583,0.337776372,1.993697319
1309,Trinidad and Tobago,North America,Industria (per capita),2.867447138,80.97974751,13.7197583,3.54094354,20.90012867
1310,United States,North America,Industria (per capita),0.725297689,80.97974751,13.7197583,0.895653187,5.286519438
1311,Argentina,South America,Industria (per capita),0.629512608,80.97974751,3.459959492,0.777370426,18.19421902
1312,Bolivia,South America,Industria (per capita),0.157212198,80.97974751,3.459959492,0.194137673,4.543758334
1313,Brazil,South America,Industria (per capita),0.149301454,80.97974751,3.459959492,0.184368881,4.315121456
1314,Chile,South America,Industria (per capita),0.217918545,80.97974751,3.459959492,0.269102525,6.298297581
1315,Colombia,South America,Industria (per capita),0.25069806,80.97974751,3.459959492,0.309581182,7.245693494
1316,Ecuador,South America,Industria (per capita),0.184186906,80.97974751,3.459959492,0.227448111,5.323383295
1317,Guyana,South America,Industria (per capita),0.319376588,80.97974751,3.459959492,0.394390694,9.230645289
1318,Paraguay,South America,Industria (per capita),0.303777099,80.97974751,3.459959492,0.375127248,8.779787722
1319,Peru,South America,Industria (per capita),0.173790216,80.97974751,3.459959492,0.214609482,5.022897431
1320,Suriname,South America,Industria (per capita),0.206411481,80.97974751,3.459959492,0.25489272,5.965719581
1321,Uruguay,South America,Industria (per capita),0.395755768,80.97974751,3.459959492,0.48870956,11.43816188
1322,Venezuela,South America,Industria (per capita),0.47201857,80.97974751,3.459959492,0.582884714,13.64231491
1323,Australia,Oceania,Industria (per capita),0.675707817,80.97974751,3.184571341,0.834415811,21.21817177
1324,Fiji,Oceania,Industria (per capita),0.168547854,80.97974751,3.184571341,0.208135811,5.292638657
1325,Marshall Islands,Oceania,Industria (per capita),0.340188116,80.97974751,3.184571341,0.420090364,10.68238326
1326,Micronesia (country),Oceania,Industria (per capita),0.087864973,80.97974751,3.184571341,0.108502404,2.759083194
1327,New Zealand,Oceania,Industria (per capita),0.457865685,80.97974751,3.184571341,0.565407647,14.37762374
1328,Palau,Oceania,Industria (per capita),1.111049414,80.97974751,3.184571341,1.372008987,34.88850758
1329,Papua New Guinea,Oceania,Industria (per capita),0.035323132,80.97974751,3.184571341,0.043619711,1.109195808
1330,Samoa,Oceania,Industria (per capita),0.05073747,80.97974751,3.184571341,0.062654518,1.593227627
1331,Solomon Islands,Oceania,Industria (per capita),0.223940432,80.97974751,3.184571341,0.276538812,7.032043189
1332,Vanuatu,Oceania,Industria (per capita),0.033346448,80.97974751,3.184571341,0.04117875,1.047125171
1333,Afghanistan,Asia,Transporte (per capita),0.129857302,226.1611088,55.50741571,0.057418051,0.233945861
1334,Armenia,Asia,Transporte (per capita),0.72690928,226.1611088,55.50741571,0.321412149,1.30957147
1335,Azerbaijan,Asia,Transporte (per capita),0.846958399,226.1611088,55.50741571,0.374493388,1.525847291
1336,Bahrain,Asia,Transporte (per capita),2.345896006,226.1611088,55.50741571,1.037267644,4.22627495
1337,Bangladesh,Asia,Transporte (per capita),0.074150771,226.1611088,55.50741571,0.032786703,0.133587143
1338,Bhutan,Asia,Transporte (per capita),0.838690937,226.1611088,55.50741571,0.370837825,1.510952953
1339,Brunei,Asia,Transporte (per capita),3.138731956,226.1611088,55.50741571,1.387830106,5.654617345
1340,Cambodia,Asia,Transporte (per capita),0.356654525,226.1611088,55.50741571,0.157699317,0.642534912
1341,China,Asia,Transporte (per capita),0.64609462,226.1611088,55.50741571,0.285678923,1.163978924
1342,Georgia,Asia,Transporte (per capita),1.00331223,226.1611088,55.50741571,0.443627216,1.807528269
1343,India,Asia,Transporte (per capita),0.231173798,226.1611088,55.50741571,0.102216424,0.416473719
1344,Indonesia,Asia,Transporte (per capita),0.571675479,226.1611088,55.50741571,0.252773557,1.029908296
1345,Iran,Asia,Transporte (per capita),1.714911699,226.1611088,55.50741571,0.758269938,3.089518179
1346,Iraq,Asia,Transporte (per capita),0.901811004,226.1611088,55.50741571,0.398747162,1.624667609
1347,Israel,Asia,Transporte (per capita),2.186780691,226.1611088,55.50741571,0.966912792,3.939618992
1348,Japan,Asia,Transporte (per capita),1.62706542,226.1611088,55.50741571,0.719427592,2.931257741
1349,Jordan,Asia,Transporte (per capita),0.933506548,226.1611088,55.50741571,0.412761749,1.681769069
1350,Kazakhstan,Asia,Transporte (per capita),0.907207787,226.1611088,55.50741571,0.401133418,1.634390244
1351,Kuwait,Asia,Transporte (per capita),3.921962976,226.1611088,55.50741571,1.734145626,7.06565587
1352,Kyrgyzstan,Asia,Transporte (per capita),0.187036768,226.1611088,55.50741571,0.082700677,0.336958162
1353,Laos,Asia,Transporte (per capita),0.351491094,226.1611088,55.50741571,0.155416241,0.633232676
1354,Lebanon,Asia,Transporte (per capita),1.266098022,226.1611088,55.50741571,0.559821284,2.280952925
1355,Malaysia,Asia,Transporte (per capita),2.044144869,226.1611088,55.50741571,0.903844555,3.682651845
1356,Maldives,Asia,Transporte (per capita),2.297737837,226.1611088,55.50741571,1.0159739,4.139515067
1357,Mongolia,Asia,Transporte (per capita),0.892977297,226.1611088,55.50741571,0.394841227,1.608753147
1358,Myanmar,Asia,Transporte (per capita),0.122304536,226.1611088,55.50741571,0.054078501,0.220339093
1359,Nepal,Asia,Transporte (per capita),0.167081967,226.1611088,55.50741571,0.073877409,0.30100837
1360,North Korea,Asia,Transporte (per capita),0.19831562,226.1611088,55.50741571,0.087687764,0.357277704
1361,Oman,Asia,Transporte (per capita),2.502516508,226.1611088,55.50741571,1.106519384,4.508436352
1362,Pakistan,Asia,Transporte (per capita),0.236926213,226.1611088,55.50741571,0.104759927,0.426837045
1363,Philippines,Asia,Transporte (per capita),0.349807441,226.1611088,55.50741571,0.154671793,0.630199473
1364,Qatar,Asia,Transporte (per capita),4.410200119,226.1611088,55.50741571,1.950025865,7.945244905
1365,Saudi Arabia,Asia,Transporte (per capita),4.083046913,226.1611088,55.50741571,1.80537093,7.355858421
1366,Singapore,Asia,Transporte (per capita),1.199102163,226.1611088,55.50741571,0.530198216,2.160255793
1367,South Korea,Asia,Transporte (per capita),2.125706673,226.1611088,55.50741571,0.93990814,3.829590417
1368,Sri Lanka,Asia,Transporte (per capita),0.490533233,226.1611088,55.50741571,0.216895484,0.883725582
1369,Syria,Asia,Transporte (per capita),0.332159132,226.1611088,55.50741571,0.146868369,0.598404965
1370,Tajikistan,Asia,Transporte (per capita),0.149125263,226.1611088,55.50741571,0.065937625,0.268658271
1371,Thailand,Asia,Transporte (per capita),1.090547562,226.1611088,55.50741571,0.482199423,1.964688047
1372,Timor,Asia,Transporte (per capita),0.069599107,226.1611088,55.50741571,0.030774127,0.125387042
1373,Turkey,Asia,Transporte (per capita),1.020980477,226.1611088,55.50741571,0.451439455,1.839358695
1374,Turkmenistan,Asia,Transporte (per capita),2.016124249,226.1611088,55.50741571,0.891454883,3.632170986
1375,United Arab Emirates,Asia,Transporte (per capita),3.768476725,226.1611088,55.50741571,1.666279735,6.789141012
1376,Uzbekistan,Asia,Transporte (per capita),0.471473366,226.1611088,55.50741571,0.208467923,0.849388068
1377,Vietnam,Asia,Transporte (per capita),0.442246169,226.1611088,55.50741571,0.195544747,0.796733487
1378,Yemen,Asia,Transporte (per capita),0.11830496,226.1611088,55.50741571,0.052310037,0.213133613
1379,Albania,Europe,Transporte (per capita),0.784473538,226.1611088,77.96435928,0.346864915,1.006195069
1380,Andorra,Europe,Transporte (per capita),,226.1611088,77.96435928,,
1381,Austria,Europe,Transporte (per capita),2.866520405,226.1611088,77.96435928,1.267468319,3.676706166
1382,Belarus,Europe,Transporte (per capita),1.281154871,226.1611088,77.96435928,0.56647886,1.643257102
1383,Belgium,Europe,Transporte (per capita),2.222833395,226.1611088,77.96435928,0.982853951,2.851089158
1384,Bosnia and Herzegovina,Europe,Transporte (per capita),1.235989809,226.1611088,77.96435928,0.546508555,1.585326706
1385,Bulgaria,Europe,Transporte (per capita),1.395690918,226.1611088,77.96435928,0.617122424,1.790165315
1386,Croatia,Europe,Transporte (per capita),1.614895582,226.1611088,77.96435928,0.714046544,2.071325407
1387,Cyprus,Europe,Transporte (per capita),1.743738651,226.1611088,77.96435928,0.77101614,2.236584341
1388,Czechia,Europe,Transporte (per capita),1.81491375,226.1611088,77.96435928,0.802487111,2.327876181
1389,Denmark,Europe,Transporte (per capita),2.170871019,226.1611088,77.96435928,0.959878129,2.784440274
1390,Estonia,Europe,Transporte (per capita),1.870781779,226.1611088,77.96435928,0.827189869,2.399534603
1391,Finland,Europe,Transporte (per capita),2.073331594,226.1611088,77.96435928,0.916749836,2.659332564
1392,France,Europe,Transporte (per capita),1.980355024,226.1611088,77.96435928,0.875639067,2.540077341
1393,Germany,Europe,Transporte (per capita),1.972291946,226.1611088,77.96435928,0.872073875,2.529735336
1394,Greece,Europe,Transporte (per capita),1.719585896,226.1611088,77.96435928,0.760336693,2.205605114
1395,Hungary,Europe,Transporte (per capita),1.518893719,226.1611088,77.96435928,0.671598104,1.94818983
1396,Iceland,Europe,Transporte (per capita),3.067511559,226.1611088,77.96435928,1.356339105,3.934504929
1397,Ireland,Europe,Transporte (per capita),2.478239536,226.1611088,77.96435928,1.095785013,3.178682617
1398,Italy,Europe,Transporte (per capita),1.708337665,226.1611088,77.96435928,0.755363145,2.191177713
1399,Latvia,Europe,Transporte (per capita),1.735947251,226.1611088,77.96435928,0.767571074,2.2265908
1400,Liechtenstein,Europe,Transporte (per capita),,226.1611088,77.96435928,,
1401,Lithuania,Europe,Transporte (per capita),2.33002162,226.1611088,77.96435928,1.030248583,2.98857278
1402,Luxembourg,Europe,Transporte (per capita),10.32920265,226.1611088,77.96435928,4.567187836,13.24862123
1403,Malta,Europe,Transporte (per capita),1.725794077,226.1611088,77.96435928,0.763081719,2.213567959
1404,Moldova,Europe,Transporte (per capita),0.546588898,226.1611088,77.96435928,0.241681207,0.701075341
1405,Montenegro,Europe,Transporte (per capita),1.305757403,226.1611088,77.96435928,0.577357181,1.674813229
1406,Netherlands,Europe,Transporte (per capita),1.829547524,226.1611088,77.96435928,0.80895762,2.346646008
1407,North Macedonia,Europe,Transporte (per capita),1.127932549,226.1611088,77.96435928,0.498729669,1.446728427
1408,Norway,Europe,Transporte (per capita),2.21236515,226.1611088,77.96435928,0.978225285,2.837662197
1409,Poland,Europe,Transporte (per capita),1.740139484,226.1611088,77.96435928,0.769424723,2.231967915
1410,Portugal,Europe,Transporte (per capita),1.722051024,226.1611088,77.96435928,0.761426681,2.208766981
1411,Romania,Europe,Transporte (per capita),0.984788835,226.1611088,77.96435928,0.435436862,1.263126952
1412,Russia,Europe,Transporte (per capita),1.79876554,226.1611088,77.96435928,0.795346976,2.307163884
1413,Serbia,Europe,Transporte (per capita),0.801392734,226.1611088,77.96435928,0.354345952,1.027896261
1414,Slovakia,Europe,Transporte (per capita),1.469668865,226.1611088,77.96435928,0.649832711,1.885052194
1415,Slovenia,Europe,Transporte (per capita),2.727726698,226.1611088,77.96435928,1.206098923,3.498684172
1416,Spain,Europe,Transporte (per capita),2.051061392,226.1611088,77.96435928,0.906902784,2.63076797
1417,Sweden,Europe,Transporte (per capita),1.6998142,226.1611088,77.96435928,0.751594387,2.180245199
1418,Switzerland,Europe,Transporte (per capita),1.88561523,226.1611088,77.96435928,0.833748667,2.418560541
1419,Ukraine,Europe,Transporte (per capita),0.618498445,226.1611088,77.96435928,0.273476924,0.793309212
1420,United Kingdom,Europe,Transporte (per capita),1.801269054,226.1611088,77.96435928,0.796453937,2.310374985
1421,Algeria,Africa,Transporte (per capita),1.083314538,226.1611088,18.74598561,0.47900125,5.778914808
1422,Angola,Africa,Transporte (per capita),0.254514515,226.1611088,18.74598561,0.112536818,1.357701434
1423,Benin,Africa,Transporte (per capita),0.514356613,226.1611088,18.74598561,0.227429294,2.743822725
1424,Botswana,Africa,Transporte (per capita),1.072186828,226.1611088,18.74598561,0.474080992,5.71955431
1425,Burkina Faso,Africa,Transporte (per capita),0.168295637,226.1611088,18.74598561,0.074414048,0.897768943
1426,Burundi,Africa,Transporte (per capita),0.052035559,226.1611088,18.74598561,0.023008182,0.277582412
1427,Cameroon,Africa,Transporte (per capita),0.128302306,226.1611088,18.74598561,0.05673049,0.684425501
1428,Cape Verde,Africa,Transporte (per capita),0.545518041,226.1611088,18.74598561,0.241207714,2.910052595
1429,Central African Republic,Africa,Transporte (per capita),0.044255443,226.1611088,18.74598561,0.019568105,0.236079574
1430,Chad,Africa,Transporte (per capita),0.050793629,226.1611088,18.74598561,0.022459047,0.270957368
1431,Comoros,Africa,Transporte (per capita),0.211542964,226.1611088,18.74598561,0.093536402,1.128470748
1432,Congo,Africa,Transporte (per capita),0.252764434,226.1611088,18.74598561,0.111762997,1.348365666
1433,Cote d'Ivoire,Africa,Transporte (per capita),0.168762892,226.1611088,18.74598561,0.074620651,0.900261507
1434,Democratic Republic of Congo,Africa,Transporte (per capita),0.025809256,226.1611088,18.74598561,0.01141189,0.137678844
1435,Djibouti,Africa,Transporte (per capita),0.154074177,226.1611088,18.74598561,0.06812585,0.821904915
1436,Egypt,Africa,Transporte (per capita),0.550563395,226.1611088,18.74598561,0.243438581,2.936966914
1437,Equatorial Guinea,Africa,Transporte (per capita),0.420359552,226.1611088,18.74598561,0.185867302,2.24239771
1438,Eritrea,Africa,Transporte (per capita),0.077206455,226.1611088,18.74598561,0.034137812,0.41185594
1439,Eswatini,Africa,Transporte (per capita),0.540007114,226.1611088,18.74598561,0.238770988,2.880654695
1440,Ethiopia,Africa,Transporte (per capita),0.070396945,226.1611088,18.74598561,0.031126901,0.375530774
1441,Gabon,Africa,Transporte (per capita),0.092056535,226.1611088,18.74598561,0.040703963,0.491073327
1442,Gambia,Africa,Transporte (per capita),0.038335457,226.1611088,18.74598561,0.016950508,0.204499557
1443,Ghana,Africa,Transporte (per capita),0.287659973,226.1611088,18.74598561,0.127192502,1.534515063
1444,Guinea,Africa,Transporte (per capita),0.119800374,226.1611088,18.74598561,0.052971253,0.639072154
1445,Guinea-Bissau,Africa,Transporte (per capita),0.062470164,226.1611088,18.74598561,0.027621975,0.333245557
1446,Kenya,Africa,Transporte (per capita),0.186213836,226.1611088,18.74598561,0.082336807,0.993353137
1447,Lesotho,Africa,Transporte (per capita),0.26349631,226.1611088,18.74598561,0.116508232,1.405614594
1448,Liberia,Africa,Transporte (per capita),0.139750406,226.1611088,18.74598561,0.061792413,0.745495111
1449,Libya,Africa,Transporte (per capita),2.579139948,226.1611088,18.74598561,1.140399409,13.75835873
1450,Madagascar,Africa,Transporte (per capita),0.053394031,226.1611088,18.74598561,0.023608847,0.284829146
1451,Malawi,Africa,Transporte (per capita),0.063342959,226.1611088,18.74598561,0.028007892,0.337901458
1452,Mali,Africa,Transporte (per capita),0.149048552,226.1611088,18.74598561,0.065903706,0.795095841
1453,Mauritania,Africa,Transporte (per capita),0.366794258,226.1611088,18.74598561,0.162182729,1.956654966
1454,Mauritius,Africa,Transporte (per capita),0.968755662,226.1611088,18.74598561,0.428347591,5.167803298
1455,Morocco,Africa,Transporte (per capita),0.531095803,226.1611088,18.74598561,0.234830739,2.833117522
1456,Mozambique,Africa,Transporte (per capita),0.123493209,226.1611088,18.74598561,0.054604087,0.658771494
1457,Namibia,Africa,Transporte (per capita),0.837835133,226.1611088,18.74598561,0.37045942,4.469410949
1458,Niger,Africa,Transporte (per capita),0.051478464,226.1611088,18.74598561,0.022761855,0.274610603
1459,Nigeria,Africa,Transporte (per capita),0.286718577,226.1611088,18.74598561,0.126776252,1.529493211
1460,Rwanda,Africa,Transporte (per capita),,226.1611088,18.74598561,,
1461,Sao Tome and Principe,Africa,Transporte (per capita),0.186004981,226.1611088,18.74598561,0.082244459,0.992239007
1462,Senegal,Africa,Transporte (per capita),0.187158331,226.1611088,18.74598561,0.082754428,0.998391523
1463,Seychelles,Africa,Transporte (per capita),2.14853549,226.1611088,18.74598561,0.950002191,11.46130983
1464,Sierra Leone,Africa,Transporte (per capita),0.057594787,226.1611088,18.74598561,0.025466265,0.307237979
1465,Somalia,Africa,Transporte (per capita),0.009713198,226.1611088,18.74598561,0.004294814,0.051814817
1466,South Africa,Africa,Transporte (per capita),0.999688089,226.1611088,18.74598561,0.442024756,5.332811568
1467,South Sudan,Africa,Transporte (per capita),0.076838836,226.1611088,18.74598561,0.033975265,0.409894885
1468,Sudan,Africa,Transporte (per capita),0.25225842,226.1611088,18.74598561,0.111539257,1.345666348
1469,Tanzania,Africa,Transporte (per capita),0.087060772,226.1611088,18.74598561,0.038495023,0.46442355
1470,Togo,Africa,Transporte (per capita),0.134861618,226.1611088,18.74598561,0.059630773,0.719415992
1471,Tunisia,Africa,Transporte (per capita),0.639604807,226.1611088,18.74598561,0.28280937,3.41195614
1472,Uganda,Africa,Transporte (per capita),0.081771716,226.1611088,18.74598561,0.036156401,0.436209214
1473,Zambia,Africa,Transporte (per capita),0.118694134,226.1611088,18.74598561,0.052482115,0.633170944
1474,Zimbabwe,Africa,Transporte (per capita),0.180260479,226.1611088,18.74598561,0.079704455,0.961595102
1475,Antigua and Barbuda,North America,Transporte (per capita),2.162384748,226.1611088,32.75402761,0.956125816,6.60188962
1476,Bahamas,North America,Transporte (per capita),1.848590136,226.1611088,32.75402761,0.817377552,5.643855949
1477,Barbados,North America,Transporte (per capita),1.498148203,226.1611088,32.75402761,0.662425211,4.573935825
1478,Belize,North America,Transporte (per capita),1.178426623,226.1611088,32.75402761,0.521056264,3.597806772
1479,Canada,North America,Transporte (per capita),5.275982857,226.1611088,32.75402761,2.332842673,16.10789037
1480,Costa Rica,North America,Transporte (per capita),1.214447975,226.1611088,32.75402761,0.536983561,3.707782108
1481,Cuba,North America,Transporte (per capita),0.158821419,226.1611088,32.75402761,0.070224903,0.484891265
1482,Dominica,North America,Transporte (per capita),0.835561514,226.1611088,32.75402761,0.369454111,2.551019142
1483,Dominican Republic,North America,Transporte (per capita),0.73470825,226.1611088,32.75402761,0.324860562,2.24310811
1484,El Salvador,North America,Transporte (per capita),0.595021367,226.1611088,32.75402761,0.263096237,1.816635726
1485,Grenada,North America,Transporte (per capita),0.982125342,226.1611088,32.75402761,0.434259165,2.998487251
1486,Guatemala,North America,Transporte (per capita),0.543754101,226.1611088,32.75402761,0.240427766,1.660113704
1487,Haiti,North America,Transporte (per capita),0.134066358,226.1611088,32.75402761,0.059279139,0.409312588
1488,Honduras,North America,Transporte (per capita),0.44633168,226.1611088,32.75402761,0.197351208,1.362677241
1489,Jamaica,North America,Transporte (per capita),0.861520112,226.1611088,32.75402761,0.380932034,2.630272289
1490,Mexico,North America,Transporte (per capita),1.189726591,226.1611088,32.75402761,0.526052687,3.632306248
1491,Nicaragua,North America,Transporte (per capita),0.337636381,226.1611088,32.75402761,0.149290204,1.030824012
1492,Panama,North America,Transporte (per capita),1.233974814,226.1611088,32.75402761,0.5456176,3.767398713
1493,Saint Kitts and Nevis,North America,Transporte (per capita),1.514176488,226.1611088,32.75402761,0.669512321,4.622871136
1494,Saint Lucia,North America,Transporte (per capita),1.203534007,226.1611088,32.75402761,0.532157811,3.674461112
1495,Saint Vincent and the Grenadines,North America,Transporte (per capita),1.265902877,226.1611088,32.75402761,0.559734997,3.864876992
1496,Trinidad and Tobago,North America,Transporte (per capita),2.021550417,226.1611088,32.75402761,0.893854132,6.171914005
1497,United States,North America,Transporte (per capita),5.517635345,226.1611088,32.75402761,2.439692383,16.84566983
1498,Argentina,South America,Transporte (per capita),1.096231818,226.1611088,13.16065902,0.484712789,8.329611891
1499,Bolivia,South America,Transporte (per capita),0.984964788,226.1611088,13.16065902,0.435514662,7.484160078
1500,Brazil,South America,Transporte (per capita),0.952383101,226.1611088,13.16065902,0.421108256,7.236591267
1501,Chile,South America,Transporte (per capita),1.551284552,226.1611088,13.16065902,0.685920121,11.78728626
1502,Colombia,South America,Transporte (per capita),0.641246676,226.1611088,13.16065902,0.283535343,4.872451111
1503,Ecuador,South America,Transporte (per capita),1.147139072,226.1611088,13.16065902,0.507222076,8.716425759
1504,Guyana,South America,Transporte (per capita),1.16253078,226.1611088,13.16065902,0.514027715,8.833378165
1505,Paraguay,South America,Transporte (per capita),1.075995564,226.1611088,13.16065902,0.475765073,8.175848665
1506,Peru,South America,Transporte (per capita),0.808047593,226.1611088,13.16065902,0.357288482,6.139871808
1507,Suriname,South America,Transporte (per capita),1.565287113,226.1611088,13.16065902,0.692111531,11.89368337
1508,Uruguay,South America,Transporte (per capita),1.091939211,226.1611088,13.16065902,0.482814758,8.296994927
1509,Venezuela,South America,Transporte (per capita),1.083608747,226.1611088,13.16065902,0.479131338,8.233696696
1510,Australia,Oceania,Transporte (per capita),4.048692226,226.1611088,28.02866162,1.79018057,14.44482894
1511,Cook Islands,Oceania,Transporte (per capita),3.419387817,226.1611088,28.02866162,1.511925651,12.19961147
1512,Fiji,Oceania,Transporte (per capita),0.910158396,226.1611088,28.02866162,0.402438067,3.247241727
1513,Kiribati,Oceania,Transporte (per capita),0.340112925,226.1611088,28.02866162,0.150385239,1.213446896
1514,Marshall Islands,Oceania,Transporte (per capita),1.871034741,226.1611088,28.02866162,0.827301719,6.675433763
1515,Micronesia (country),Oceania,Transporte (per capita),0.878649712,226.1611088,28.02866162,0.388506104,3.134825784
1516,Nauru,Oceania,Transporte (per capita),1.85804534,226.1611088,28.02866162,0.82155829,6.629090481
1517,New Zealand,Oceania,Transporte (per capita),3.468489408,226.1611088,28.02866162,1.533636542,12.37479497
1518,Palau,Oceania,Transporte (per capita),8.332870483,226.1611088,28.02866162,3.684484271,29.72981941
1519,Papua New Guinea,Oceania,Transporte (per capita),0.23814626,226.1611088,28.02866162,0.105299387,0.849652629
1520,Samoa,Oceania,Transporte (per capita),0.862536967,226.1611088,28.02866162,0.381381649,3.077339112
1521,Solomon Islands,Oceania,Transporte (per capita),0.343375325,226.1611088,28.02866162,0.151827751,1.225086413
1522,Tonga,Oceania,Transporte (per capita),0.956965268,226.1611088,28.02866162,0.423134319,3.414238184
1523,Vanuatu,Oceania,Transporte (per capita),0.500196755,226.1611088,28.02866162,0.221168333,1.784590223
1524,Afghanistan,Asia,Desechos (per capita),0.094895728,97.64959843,22.24428968,0.097179845,0.42660714
1525,Armenia,Asia,Desechos (per capita),0.250192046,97.64959843,22.24428968,0.256214107,1.124747293
1526,Azerbaijan,Asia,Desechos (per capita),0.419000566,97.64959843,22.24428968,0.429085806,1.883632033
1527,Bahrain,Asia,Desechos (per capita),7.683570862,97.64959843,22.24428968,7.868512503,34.54176767
1528,Bangladesh,Asia,Desechos (per capita),0.128245875,97.64959843,22.24428968,0.131332722,0.57653392
1529,Bhutan,Asia,Desechos (per capita),0.104836367,97.64959843,22.24428968,0.107359752,0.471295638
1530,Brunei,Asia,Desechos (per capita),0.392341495,97.64959843,22.24428968,0.401785057,1.763785224
1531,Cambodia,Asia,Desechos (per capita),0.034573652,97.64959843,22.24428968,0.035405831,0.155427089
1532,China,Asia,Desechos (per capita),0.14196004,97.64959843,22.24428968,0.145376983,0.638186437
1533,Georgia,Asia,Desechos (per capita),0.800648153,97.64959843,22.24428968,0.819919555,3.599342412
1534,India,Asia,Desechos (per capita),0.061664887,97.64959843,22.24428968,0.063149145,0.277216704
1535,Indonesia,Asia,Desechos (per capita),0.502613246,97.64959843,22.24428968,0.514711022,2.259515829
1536,Iran,Asia,Desechos (per capita),0.569988966,97.64959843,22.24428968,0.583708459,2.562405786
1537,Iraq,Asia,Desechos (per capita),0.29636386,97.64959843,22.24428968,0.303497265,1.332314336
1538,Israel,Asia,Desechos (per capita),0.996552229,97.64959843,22.24428968,1.020538993,4.480036194
